Cell ID;profile_mask
2995;1
2996;1
2997;1
2998;1
2999;1
3000;1
3001;1
3002;1
3003;1
3004;1
3005;1
3006;1
3007;1
3008;1
3009;1
3010;1
3011;1
3012;1
3013;1
3014;1
3015;1
3016;1
3017;1
3018;1
3019;1
3020;1
3021;1
3022;1
3023;1
3024;1
3025;1
3026;1
3027;1
3028;1
3029;1
3030;1
3031;1
3032;1
3033;1
3034;1
3035;1
3036;1
3037;1
3038;1
3039;1
3040;1
3041;1
3042;1
3043;1
3044;1
3045;1
3046;1
3047;1
3048;1
3049;1
3050;1
3051;1
3052;1
3053;1
3054;1
3055;1
3056;1
3057;1
3058;1
3059;1
3060;1
3061;1
3062;1
3063;1
3064;1
3065;1
3066;1
3067;1
3068;1
3069;1
3070;1
3071;1
3072;1
3073;1
3074;1
3075;1
3076;1
3077;1
3078;0
3079;0
3080;0
3081;0
3082;0
3083;0
3084;0
3085;0
3086;0
3087;0
3088;0
3089;0
3090;0
3091;0
3092;0
3093;0
3094;0
3095;0
3096;1
3097;0
3098;0
3099;0
3100;0
3101;0
3102;0
3103;1
3104;0
3105;0
3106;0
3107;0
3108;0
3109;0
3110;0
3111;0
3112;0
3113;0
3114;0
3115;1
3116;1
3117;1
3118;1
3119;1
3120;1
3121;1
3122;1
3123;1
3124;1
3125;1
3126;1
3127;1
3128;1
3129;0
3130;0
3131;0
3132;0
3133;0
3134;0
3135;0
3136;0
3137;1
3138;0
3139;0
3140;0
3141;0
3142;1
3143;0
3144;0
3145;1
3146;1
3147;0
3148;0
3149;0
3150;0
3151;0
3152;1
3153;1
3154;1
3155;1
3156;1
3157;1
3158;1
3159;1
3160;1
3161;1
3162;1
3163;1
3164;1
3165;1
3166;1
3167;1
3168;1
3169;1
3170;1
3171;0
3172;1
3173;1
3174;1
3175;1
3176;1
3177;1
3178;1
3179;0
3180;1
3181;1
3182;1
3183;1
3184;1
3185;0
3186;1
3187;1
3188;1
3189;1
3190;1
3191;1
3192;1
3193;1
3194;1
3195;1
3196;1
3197;1
3198;1
3199;0
3200;0
3201;1
3202;1
3203;1
3204;0
3205;0
3206;0
3207;1
3208;1
3209;0
3210;1
3211;0
3212;1
3213;1
3214;1
3215;1
3216;1
3217;0
3218;0
3219;0
3220;1
3221;1
3222;1
3223;0
3224;0
3225;0
3226;0
3227;0
3228;0
3229;0
3230;0
3231;0
3232;0
3233;0
3234;0
3235;0
3236;0
3237;0
3238;0
3239;0
3240;0
3241;0
3242;0
3243;0
3244;0
3245;0
3246;0
3247;0
3248;0
3249;0
3250;0
3251;0
3252;0
3253;0
3254;0
3255;0
3256;0
3257;0
3258;0
3259;0
3260;0
3261;0
3262;0
3263;0
3264;0
3265;0
3266;0
3267;0
3268;0
3269;0
3270;0
3271;0
3272;0
3273;0
3274;0
3275;0
3276;0
3277;0
3278;0
3279;0
3280;0
3281;0
3282;0
3283;0
3284;0
3285;0
3286;0
3287;0
3288;0
3289;0
3290;0
3291;0
3292;0
3293;0
3294;0
3295;0
3296;0
3297;0
3298;0
3299;0
3300;0
3301;0
3302;0
3303;0
3304;0
3305;0
3306;0
3307;0
3308;0
3309;0
3310;0
3311;0
3312;0
3313;0
3314;0
3315;0
3316;0
3317;0
3318;0
3319;0
3320;0
3321;0
3322;0
3323;0
3324;1
3325;1
3326;1
3327;1
3328;1
3329;1
3330;1
3331;1
3332;1
3333;1
3334;1
3335;1
3336;1
3337;1
3338;1
3339;1
3340;1
3341;1
3342;1
3343;1
3344;1
3345;1
3346;1
3347;1
3348;1
3349;1
3350;1
3351;1
3352;1
3353;1
3354;1
3355;1
3356;1
3357;1
3358;1
3359;1
3360;1
3361;1
3362;1
3363;1
3364;1
3365;1
3366;1
3367;1
3368;1
3369;1
3370;1
3371;1
3372;1
3373;1
3374;1
3375;1
3376;1
3377;0
3378;0
3379;0
3380;1
3381;1
3382;1
3383;0
3384;0
3385;0
3386;1
3387;1
3388;1
3389;1
3390;1
3391;1
3392;1
3393;1
3394;1
3395;1
3396;1
3397;1
3398;1
3399;1
3400;1
3401;1
3402;1
3403;1
3404;1
3405;1
3406;1
3407;1
3408;1
3409;1
3410;1
3411;1
3412;1
3413;1
3414;1
3415;1
3416;1
3417;1
3418;1
3419;1
3420;0
3421;0
3422;1
3423;1
3424;0
3425;0
3426;0
3427;0
3428;0
3429;0
3430;0
3431;0
3432;0
3433;0
3434;0
3435;0
3436;0
3437;0
3438;0
3439;0
3440;1
3441;0
3442;1
3443;1
3444;1
3445;1
3446;1
3447;1
3448;1
3449;1
3450;1
3451;1
3452;1
3453;0
3454;1
3455;1
3456;1
3457;1
3458;1
3459;1
3460;1
3461;1
3462;1
3463;0
3464;0
3465;1
3466;0
3467;1
3468;0
3469;0
3470;0
3471;0
3472;0
3473;1
3474;1
3475;0
3476;0
3477;0
3478;0
3479;0
3480;1
3481;1
3482;1
3483;0
3484;1
3485;1
3486;1
3487;1
3488;1
3489;0
3490;1
3491;1
3492;0
3493;0
3494;0
3495;0
3496;0
3497;0
3498;1
3499;0
3500;0
3501;0
3502;0
3503;0
3504;0
3505;0
3506;0
3507;0
3508;0
3509;0
3510;0
3511;0
3512;0
3513;1
3514;1
3515;1
3516;1
3517;1
3518;1
3519;1
3520;1
3521;1
3522;1
3523;1
3524;1
3525;1
3526;1
3527;1
3528;1
3529;1
3530;1
3531;1
3532;1
3533;1
3534;1
3535;1
3536;1
3537;1
3538;1
3539;1
3540;1
3541;1
3542;1
3543;1
3544;1
3545;1
3546;1
3547;1
3548;0
3549;0
3550;1
3551;0
3552;0
3553;0
3554;0
3555;0
3556;0
3557;0
3558;0
3559;0
3560;0
3561;0
3562;1
3563;1
3564;0
3565;1
3566;1
3567;0
3568;0
3569;0
3570;0
3571;0
3572;0
3573;0
3574;0
3575;0
3576;0
3577;0
3578;0
3579;0
3580;0
3581;0
3582;0
3583;0
3584;0
3585;0
3586;0
3587;0
3588;0
3589;0
3590;0
3591;0
3592;0
3593;0
3594;0
3595;0
3596;0
3597;0
3598;0
3599;0
3600;0
3601;0
3602;0
3603;0
3604;0
3605;0
3606;0
3607;0
3608;0
3609;0
3610;0
3611;0
3612;0
3613;0
3614;0
3615;0
3616;0
3617;0
3618;0
3619;0
3620;0
3621;0
3622;0
3623;0
3624;0
3625;0
3626;0
3627;0
3628;0
3629;0
3630;0
3631;0
3632;0
3633;0
3634;0
3635;0
3636;0
3637;0
3638;0
3639;0
3640;0
3641;0
3642;0
3643;0
3644;0
3645;0
3646;0
3647;0
3648;0
3649;0
3650;0
3651;0
3652;0
3653;0
3654;0
3655;0
3656;0
3657;0
3658;0
3659;0
3660;0
3661;0
3662;0
3663;0
3664;0
3665;0
3666;0
3667;0
3668;0
3669;0
3670;0
3671;0
3672;0
3673;0
3674;0
3675;0
3676;0
3677;0
3678;0
3679;0
3680;0
3681;0
3682;0
3683;0
3684;0
3685;0
3686;0
3687;0
3688;0
3689;0
3690;0
3691;0
3692;0
3693;0
3694;0
3695;0
3696;0
3697;0
3698;0
3699;0
3700;0
3701;0
3702;0
3703;0
3704;0
3705;0
3706;0
3707;0
3708;0
3709;0
3710;0
3711;0
3712;0
3713;0
3714;0
3715;0
3716;0
3717;0
3718;0
3719;0
3720;0
3721;0
3722;0
3723;0
3724;0
3725;0
3726;0
3727;0
3728;0
3729;0
3730;0
3731;0
3732;0
3733;0
3734;0
3735;0
3736;0
3737;0
3738;0
3739;0
3740;1
3741;0
3742;0
3743;0
3744;0
3745;0
3746;0
3747;0
3748;0
3749;0
3750;0
3751;0
3752;0
3753;0
3754;0
3755;0
3756;0
3757;0
3758;0
3759;0
3760;0
3761;0
3762;0
3763;0
3764;0
3765;0
3766;0
3767;0
3768;1
3769;1
3770;1
3771;1
3772;1
3773;1
3774;1
3775;1
3776;1
3777;1
3778;1
3779;1
3780;1
3781;1
3782;1
3783;1
3784;1
3785;1
3786;1
3787;1
3788;1
3789;1
3790;1
3791;1
3792;1
3793;1
3794;1
3795;1
3796;1
3797;1
3798;1
3799;1
3800;1
3801;1
3802;1
3803;1
3804;1
3805;1
3806;1
3807;1
3808;1
3809;1
3810;1
3811;1
3812;1
3813;1
3814;1
3815;1
3816;1
3817;1
3818;1
3819;1
3820;1
3821;1
3822;1
3823;1
3824;1
3825;1
3826;0
3827;1
3828;1
3829;1
3830;1
3831;0
3832;1
3833;1
3834;1
3835;1
3836;1
3837;1
3838;1
3839;1
3840;1
3841;1
3842;1
3843;1
3844;1
3845;1
3846;1
3847;1
3848;1
3849;1
3850;1
3851;1
3852;0
3853;1
3854;1
3855;1
3856;1
3857;1
3858;1
3859;1
3860;1
3861;1
3862;1
3863;1
3864;1
3865;1
3866;1
3867;1
3868;1
3869;1
3870;1
3871;1
3872;1
3873;1
3874;1
3875;1
3876;1
3877;1
3878;1
3879;1
3880;1
3881;1
3882;1
3883;1
3884;0
3885;1
3886;1
3887;1
3888;1
3889;1
3890;1
3891;1
3892;1
3893;1
3894;1
3895;1
3896;1
3897;1
3898;1
3899;1
3900;1
3901;1
3902;1
3903;1
3904;1
3905;1
3906;1
3907;1
3908;1
3909;1
3910;1
3911;1
3912;1
3913;1
3914;1
3915;1
3916;1
3917;1
3918;1
3919;1
3920;1
3921;1
3922;1
3923;1
3924;1
3925;1
3926;1
3927;1
3928;1
3929;1
3930;1
3931;1
3932;1
3933;1
3934;1
3935;1
3936;1
3937;1
3938;1
3939;1
3940;1
3941;1
3942;1
3943;1
3944;1
3945;1
3946;1
3947;1
3948;1
3949;1
3950;0
3951;0
3952;0
3953;0
3954;0
3955;0
3956;1
3957;0
3958;1
3959;0
3960;0
3961;0
3962;0
3963;0
3964;0
3965;0
3966;0
3967;0
3968;0
3969;0
3970;0
3971;0
3972;0
3973;0
3974;0
3975;0
3976;0
3977;0
3978;0
3979;0
3980;0
3981;0
3982;0
3983;0
3984;0
3985;0
3986;0
3987;0
3988;1
3989;0
3990;1
3991;1
3992;1
3993;0
3994;1
3995;1
3996;0
3997;1
3998;0
3999;0
4000;0
4001;0
4002;0
4003;1
4004;0
4005;1
4006;0
4007;0
4008;1
4009;0
4010;0
4011;0
4012;0
4013;0
4014;0
4015;0
4016;0
4017;0
4018;0
4019;0
4020;0
4021;0
4022;0
4023;0
4024;0
4025;0
4026;0
4027;1
4028;1
4029;1
4030;1
4031;1
4032;1
4033;1
4034;1
4035;0
4036;0
4037;0
4038;0
4039;0
4040;0
4041;0
4042;0
4043;0
4044;0
4045;0
4046;0
4047;0
4048;0
4049;0
4050;0
4051;0
4052;0
4053;0
4054;0
4055;0
4056;0
4057;0
4058;0
4059;0
4060;0
4061;0
4062;0
4063;0
4064;0
4065;0
4066;0
4067;0
4068;0
4069;0
4070;0
4071;0
4072;0
4073;0
4074;0
4075;0
4076;0
4077;0
4078;0
4079;0
4080;0
4081;0
4082;0
4083;0
4084;0
4085;0
4086;0
4087;0
4088;0
4089;0
4090;0
4091;0
4092;0
4093;0
4094;0
4095;0
4096;0
4097;0
4098;0
4099;0
4100;0
4101;0
4102;0
4103;0
4104;0
4105;0
4106;0
4107;0
4108;0
4109;0
4110;0
4111;0
4112;0
4113;0
4114;0
4115;0
4116;0
4117;0
4118;0
4119;0
4120;0
4121;0
4122;0
4123;0
4124;0
4125;0
4126;0
4127;0
4128;0
4129;0
4130;0
4131;0
4132;0
4133;0
4134;0
4135;0
4136;0
4137;0
4138;0
4139;0
4140;0
4141;0
4142;0
4143;0
4144;0
4145;0
4146;0
4147;0
4148;0
4149;0
4150;0
4151;0
4152;0
4153;0
4154;0
4155;0
4156;0
4157;0
4158;0
4159;0
4160;0
4161;0
4162;0
4163;0
4164;0
4165;0
4166;0
4167;0
4168;0
4169;0
4170;0
4171;0
4172;0
4173;0
4174;0
4175;0
4176;0
4177;0
4178;0
4179;0
4180;0
4181;0
4182;0
4183;0
4184;0
4185;0
4186;0
4187;0
4188;0
4189;0
4190;0
4191;0
4192;0
4193;0
4194;0
4195;0
4196;0
4197;0
4198;0
4199;0
4200;0
4201;0
4202;0
4203;0
4204;0
4205;0
4206;0
4207;0
4208;0
4209;0
4210;0
4211;0
4212;0
4213;0
4214;0
4215;0
4216;0
4217;0
4218;0
4219;0
4220;0
4221;0
4222;0
4223;0
4224;0
4225;0
4226;0
4227;0
4228;0
4229;0
4230;0
4231;0
4232;0
4233;0
4234;0
4235;0
4236;0
4237;0
4238;0
4239;0
4240;0
4241;0
4242;0
4243;0
4244;0
4245;0
4246;0
4247;0
4248;0
4249;0
4250;0
4251;0
4252;0
4253;0
4254;0
4255;0
4256;0
4257;0
4258;0
4259;0
4260;0
4261;0
4262;0
4263;0
4264;0
4265;0
4266;0
4267;0
4268;0
4269;0
4270;0
4271;1
4272;1
4273;1
4274;1
4275;1
4276;1
4277;1
4278;1
4279;1
4280;1
4281;1
4282;1
4283;1
4284;1
4285;1
4286;1
4287;1
4288;1
4289;1
4290;1
4291;1
4292;1
4293;1
4294;1
4295;1
4296;1
4297;1
4298;1
4299;1
4300;1
4301;1
4302;1
4303;0
4304;1
4305;1
4306;1
4307;1
4308;1
4309;0
4310;1
4311;1
4312;1
4313;1
4314;1
4315;1
4316;1
4317;1
4318;0
4319;0
4320;1
4321;1
4322;1
4323;1
4324;0
4325;0
4326;0
4327;0
4328;0
4329;0
4330;0
4331;0
4332;0
4333;0
4334;0
4335;0
4336;0
4337;0
4338;0
4339;0
4340;0
4341;0
4342;0
4343;0
4344;0
4345;0
4346;0
4347;0
4348;0
4349;0
4350;0
4351;0
4352;0
4353;0
4354;0
4355;0
4356;0
4357;0
4358;0
4359;0
4360;0
4361;0
4362;0
4363;0
4364;0
4365;0
4366;0
4367;0
4368;0
4369;0
4370;0
4371;0
4372;0
4373;0
4374;0
4375;0
4376;0
4377;0
4378;0
4379;0
4380;0
4381;0
4382;0
4383;0
4384;0
4385;0
4386;0
4387;0
4388;0
4389;0
4390;0
4391;0
4392;0
4393;0
4394;0
4395;0
4396;0
4397;0
4398;0
4399;0
4400;0
4401;0
4402;0
4403;0
4404;0
4405;1
4406;1
4407;1
4408;1
4409;1
4410;1
4411;1
4412;1
4413;1
4414;1
4415;1
4416;1
4417;1
4418;1
4419;1
4420;1
4421;1
4422;1
4423;1
4424;1
4425;1
4426;1
4427;1
4428;1
4429;1
4430;1
4431;1
4432;1
4433;1
4434;1
4435;1
4436;1
4437;1
4438;1
4439;1
4440;1
4441;1
4442;1
4443;1
4444;1
4445;1
4446;1
4447;1
4448;1
4449;1
4450;1
4451;1
4452;1
4453;1
4454;1
4455;1
4456;1
4457;1
4458;1
4459;1
4460;1
4461;1
4462;1
4463;1
4464;1
4465;1
4466;1
4467;1
4468;1
4469;1
4470;1
4471;1
4472;1
4473;0
4474;1
4475;1
4476;1
4477;1
4478;1
4479;1
4480;1
4481;1
4482;1
4483;1
4484;1
4485;1
4486;1
4487;1
4488;1
4489;1
4490;1
4491;1
4492;0
4493;0
4494;0
4495;0
4496;0
4497;0
4498;0
4499;0
4500;0
4501;0
4502;0
4503;0
4504;0
4505;0
4506;0
4507;0
4508;0
4509;0
4510;0
4511;0
4512;0
4513;0
4514;0
4515;0
4516;0
4517;0
4518;0
4519;0
4520;0
4521;0
4522;0
4523;0
4524;0
4525;0
4526;0
4527;0
4528;0
4529;0
4530;0
4531;0
4532;0
4533;0
4534;0
4535;0
4536;0
4537;0
4538;0
4539;0
4540;0
4541;0
4542;0
4543;1
4544;0
4545;0
4546;0
4547;0
4548;0
4549;0
4550;0
4551;0
4552;0
4553;0
4554;0
4555;0
4556;0
4557;0
4558;0
4559;0
4560;0
4561;0
4562;0
4563;0
4564;0
4565;0
4566;0
4567;0
4568;0
4569;0
4570;0
4571;1
4572;1
4573;1
4574;1
4575;1
4576;1
4577;1
4578;1
4579;1
4580;1
4581;1
4582;1
4583;1
4584;1
4585;1
4586;1
4587;1
4588;1
4589;1
4590;1
4591;0
4592;0
4593;0
4594;0
4595;1
4596;0
4597;0
4598;0
4599;0
4600;0
4601;0
4602;1
4603;1
4604;1
4605;1
4606;1
4607;1
4608;1
4609;1
4610;1
4611;1
4612;1
4613;0
4614;0
4615;0
4616;0
4617;0
4618;0
4619;0
4620;0
4621;0
4622;0
4623;0
4624;0
4625;0
4626;0
4627;0
4628;0
4629;0
4630;0
4631;0
4632;0
4633;0
4634;0
4635;0
4636;0
4637;0
4638;0
4639;0
4640;0
4641;0
4642;0
4643;0
4644;0
4645;0
4646;0
4647;0
4648;0
4649;0
4650;0
4651;0
4652;0
4653;0
4654;0
4655;0
4656;0
4657;0
4658;0
4659;0
4660;0
4661;0
4662;0
4663;0
4664;0
4665;0
4666;0
4667;0
4668;0
4669;0
4670;0
4671;0
4672;0
4673;0
4674;0
4675;0
4676;0
4677;0
4678;0
4679;0
4680;0
4681;0
4682;0
4683;0
4684;0
4685;0
4686;0
4687;0
4688;0
4689;0
4690;0
4691;0
4692;0
4693;0
4694;0
4695;0
4696;0
4697;0
4698;0
4699;0
4700;0
4701;0
4702;0
4703;0
4704;0
4705;0
4706;1
4707;0
4708;1
4709;0
4710;1
4711;0
4712;0
4713;0
4714;0
4715;0
4716;0
4717;0
4718;0
4719;0
4720;0
4721;0
4722;0
4723;0
4724;0
4725;0
4726;0
4727;0
4728;0
4729;0
4730;1
4731;0
4732;1
4733;1
4734;1
4735;1
4736;1
4737;1
4738;1
4739;1
4740;0
4741;1
4742;0
4743;1
4744;0
4745;0
4746;0
4747;1
4748;1
4749;1
4750;1
4751;1
4752;1
4753;1
4754;1
4755;1
4756;1
4757;1
4758;1
4759;1
4760;1
4761;1
4762;1
4763;1
4764;1
4765;1
4766;1
4767;1
4768;1
4769;1
4770;1
4771;1
4772;1
4773;1
4774;1
4775;1
4776;1
4777;1
4778;1
4779;1
4780;1
4781;1
4782;1
4783;1
4784;1
4785;1
4786;1
4787;1
4788;1
4789;1
4790;1
4791;1
4792;1
4793;1
4794;1
4795;1
4796;1
4797;1
4798;0
4799;1
4800;1
4801;1
4802;1
4803;1
4804;1
4805;1
4806;1
4807;1
4808;1
4809;1
4810;1
4811;1
4812;1
4813;1
4814;1
4815;1
4816;0
4817;0
4818;0
4819;0
4820;0
4821;0
4822;0
4823;0
4824;0
4825;0
4826;0
4827;0
4828;0
4829;0
4830;0
4831;0
4832;0
4833;0
4834;0
4835;0
4836;0
4837;0
4838;0
4839;0
4840;0
4841;0
4842;0
4843;0
4844;0
4845;0
4846;0
4847;0
4848;0
4849;0
4850;0
4851;0
4852;0
4853;0
4854;0
4855;0
4856;0
4857;0
4858;0
4859;0
4860;0
4861;0
4862;0
4863;0
4864;0
4865;0
4866;0
4867;0
4868;0
4869;0
4870;0
4871;0
4872;0
4873;0
4874;0
4875;0
4876;0
4877;0
4878;0
4879;0
4880;0
4881;0
4882;0
4883;0
4884;0
4885;0
4886;0
4887;0
4888;0
4889;0
4890;0
4891;0
4892;0
4893;0
4894;0
4895;0
4896;0
4897;0
4898;0
4899;0
4900;0
4901;0
4902;0
4903;0
4904;0
4905;0
4906;0
4907;0
4908;0
4909;0
4910;0
4911;0
4912;0
4913;0
4914;0
4915;0
4916;0
4917;0
4918;0
4919;0
4920;0
4921;0
4922;0
4923;0
4924;0
4925;0
4926;0
4927;0
4928;0
4929;0
4930;0
4931;0
4932;0
4933;0
4934;0
4935;0
4936;1
4937;1
4938;1
4939;1
4940;1
4941;1
4942;1
4943;1
4944;0
4945;0
4946;0
4947;0
4948;0
4949;0
4950;0
4951;0
4952;0
4953;0
4954;0
4955;0
4956;0
4957;0
4958;0
4959;0
4960;1
4961;0
4962;1
4963;0
4964;1
4965;0
4966;0
4967;0
4968;0
4969;0
4970;0
4971;0
4972;0
4973;0
4974;0
4975;0
4976;0
4977;0
4978;0
4979;0
4980;0
4981;0
4982;0
4983;0
4984;0
4985;0
4986;0
4987;0
4988;0
4989;0
4990;0
4991;0
4992;0
4993;0
4994;0
4995;0
4996;0
4997;0
4998;0
4999;0
5000;0
5001;0
5002;0
5003;0
5004;0
5005;0
5006;0
5007;0
5008;0
5009;0
5010;0
5011;0
5012;0
5013;0
5014;0
5015;0
5016;0
5017;0
5018;0
5019;0
5020;0
5021;0
5022;0
5023;0
5024;0
5025;0
5026;0
5027;0
5028;0
5029;0
5030;0
5031;0
5032;0
5033;0
5034;0
5035;0
5036;0
5037;0
5038;0
5039;0
5040;0
5041;0
5042;0
5043;0
5044;0
5045;0
5046;0
5047;0
5048;0
5049;0
5050;0
5051;0
5052;0
5053;0
5054;0
5055;0
5056;0
5057;0
5058;0
5059;0
5060;1
5061;0
5062;0
5063;0
5064;1
5065;1
5066;0
5067;0
5068;0
5069;0
5070;0
5071;0
5072;0
5073;0
5074;0
5075;0
5076;0
5077;0
5078;0
5079;0
5080;0
5081;0
5082;0
5083;0
5084;0
5085;0
5086;0
5087;0
5088;0
5089;0
5090;0
5091;0
5092;0
5093;1
5094;1
5095;1
5096;1
5097;1
5098;1
5099;1
5100;1
5101;1
5102;1
5103;1
5104;1
5105;1
5106;1
5107;1
5108;1
5109;1
5110;1
5111;1
5112;1
5113;1
5114;1
5115;1
5116;1
5117;1
5118;1
5119;1
5120;1
5121;1
5122;1
5123;1
5124;1
5125;0
5126;0
5127;1
5128;0
5129;0
5130;0
5131;0
5132;0
5133;0
5134;0
5135;0
5136;0
5137;0
5138;0
5139;0
5140;0
5141;0
5142;0
5143;0
5144;0
5145;0
5146;0
5147;0
5148;0
5149;0
5150;0
5151;0
5152;0
5153;0
5154;0
5155;0
5156;0
5157;0
5158;0
5159;0
5160;0
5161;0
5162;0
5163;0
5164;0
5165;0
5166;0
5167;0
5168;0
5169;0
5170;0
5171;0
5172;0
5173;0
5174;0
5175;0
5176;0
5177;0
5178;0
5179;0
5180;0
5181;0
5182;0
5183;0
5184;0
5185;0
5186;0
5187;0
5188;0
5189;0
5190;0
5191;0
5192;0
5193;0
5194;0
5195;0
5196;0
5197;0
5198;0
5199;0
5200;0
5201;0
5202;0
5203;0
5204;0
5205;0
5206;0
5207;0
5208;0
5209;0
5210;0
5211;0
5212;0
5213;0
5214;0
5215;0
5216;0
5217;0
5218;0
5219;0
5220;0
5221;0
5222;0
5223;0
5224;0
5225;0
5226;0
5227;0
5228;0
5229;0
5230;0
5231;0
5232;0
5233;0
5234;0
5235;0
5236;0
5237;0
5238;0
5239;0
5240;0
5241;0
5242;0
5243;0
5244;0
5245;0
5246;0
5247;0
5248;0
5249;0
5250;0
5251;0
5252;0
5253;0
5254;0
5255;0
5256;0
5257;0
5258;0
5259;0
5260;0
5261;0
5262;0
5263;0
5264;0
5265;0
5266;0
5267;0
5268;0
5269;0
5270;0
5271;0
5272;0
5273;0
5274;0
5275;0
5276;0
5277;0
5278;0
5279;0
5280;0
5281;0
5282;0
5283;0
5284;0
5285;0
5286;0
5287;0
5288;0
5289;0
5290;0
5291;0
5292;0
5293;0
5294;0
5295;0
5296;0
5297;0
5298;0
5299;0
5300;0
5301;0
5302;0
5303;0
5304;0
5305;0
5306;0
5307;0
5308;0
5309;0
5310;0
5311;0
5312;0
5313;0
5314;0
5315;0
5316;0
5317;0
5318;0
5319;0
5320;0
5321;0
5322;0
5323;0
5324;0
5325;0
5326;0
5327;0
5328;0
5329;1
5330;0
5331;0
5332;0
5333;0
5334;0
5335;0
5336;0
5337;1
5338;0
5339;0
5340;0
5341;0
5342;0
5343;0
5344;0
5345;0
5346;0
5347;0
5348;0
5349;1
5350;0
5351;1
5352;1
5353;1
5354;1
5355;1
5356;1
5357;1
5358;1
5359;0
5360;1
5361;1
5362;0
5363;0
5364;0
5365;0
5366;0
5367;0
5368;0
5369;0
5370;0
5371;0
5372;1
5373;1
5374;0
5375;0
5376;0
5377;0
5378;0
5379;0
5380;0
5381;0
5382;0
5383;0
5384;0
5385;0
5386;0
5387;0
5388;0
5389;0
5390;0
5391;1
5392;0
5393;0
5394;0
5395;0
5396;0
5397;0
5398;0
5399;0
5400;0
5401;0
5402;0
5403;0
5404;0
5405;0
5406;0
5407;0
5408;0
5409;0
5410;0
5411;0
5412;0
5413;0
5414;0
5415;0
5416;0
5417;0
5418;0
5419;0
5420;0
5421;0
5422;0
5423;0
5424;0
5425;0
5426;0
5427;0
5428;0
5429;0
5430;0
5431;0
5432;0
5433;0
5434;0
5435;0
5436;0
5437;0
5438;0
5439;0
5440;0
5441;0
5442;0
5443;0
5444;0
5445;0
5446;0
5447;0
5448;0
5449;0
5450;0
5451;0
5452;0
5453;0
5454;0
5455;1
5456;1
5457;1
5458;1
5459;1
5460;1
5461;1
5462;1
5463;1
5464;1
5465;1
5466;1
5467;1
5468;1
5469;1
5470;1
5471;1
5472;1
5473;1
5474;1
5475;1
5476;1
5477;1
5478;1
5479;1
5480;1
5481;1
5482;1
5483;1
5484;1
5485;1
5486;0
5487;1
5488;1
5489;1
5490;1
5491;0
5492;0
5493;0
5494;1
5495;1
5496;0
5497;0
5498;0
5499;0
5500;0
5501;1
5502;0
5503;0
5504;0
5505;1
5506;1
5507;1
5508;0
5509;0
5510;0
5511;0
5512;1
5513;1
5514;1
5515;1
5516;1
5517;1
5518;1
5519;0
5520;0
5521;1
5522;0
5523;1
5524;1
5525;1
5526;1
5527;1
5528;1
5529;1
5530;0
5531;1
5532;1
5533;0
5534;0
5535;0
5536;0
5537;0
5538;0
5539;0
5540;0
5541;0
5542;0
5543;0
5544;0
5545;0
5546;0
5547;0
5548;0
5549;0
5550;0
5551;0
5552;0
5553;0
5554;0
5555;0
5556;0
5557;0
5558;0
5559;0
5560;0
5561;0
5562;0
5563;0
5564;0
5565;0
5566;0
5567;0
5568;0
5569;0
5570;0
5571;0
5572;0
5573;0
5574;0
5575;0
5576;0
5577;0
5578;0
5579;0
5580;0
5581;0
5582;0
5583;0
5584;0
5585;0
5586;0
5587;0
5588;0
5589;0
5590;0
5591;0
5592;0
5593;0
5594;0
5595;0
5596;0
5597;0
5598;0
5599;0
5600;0
5601;0
5602;0
5603;0
5604;0
5605;0
5606;0
5607;0
5608;0
5609;0
5610;0
5611;0
5612;0
5613;0
5614;0
5615;0
5616;0
5617;0
5618;0
5619;0
5620;0
5621;0
5622;0
5623;0
5624;0
5625;0
5626;0
5627;0
5628;0
5629;0
5630;0
5631;0
5632;0
5633;0
5634;0
5635;0
5636;0
5637;0
5638;0
5639;0
5640;0
5641;0
5642;0
5643;0
5644;0
5645;0
5646;0
5647;0
5648;0
5649;0
5650;0
5651;0
5652;0
5653;0
5654;0
5655;0
5656;0
5657;0
5658;0
5659;0
5660;0
5661;0
5662;0
5663;0
5664;0
5665;0
5666;0
5667;0
5668;0
5669;0
5670;0
5671;0
5672;0
5673;0
5674;0
5675;0
5676;0
5677;0
5678;0
5679;0
5680;0
5681;0
5682;0
5683;0
5684;0
5685;0
5686;0
5687;0
5688;0
5689;0
5690;0
5691;0
5692;0
5693;0
5694;0
5695;0
5696;0
5697;0
5698;0
5699;0
5700;0
5701;0
5702;0
5703;0
5704;0
5705;0
5706;0
5707;0
5708;0
5709;0
5710;0
5711;0
5712;0
5713;0
5714;0
5715;0
5716;0
5717;0
5718;0
5719;0
5720;0
5721;0
5722;0
5723;0
5724;0
5725;0
5726;0
5727;0
5728;0
5729;0
5730;0
5731;0
5732;0
5733;0
5734;0
5735;0
5736;0
5737;0
5738;0
5739;0
5740;0
5741;0
5742;0
5743;0
5744;0
5745;0
5746;0
5747;0
5748;0
5749;0
5750;0
5751;0
5752;0
5753;0
5754;0
5755;0
5756;0
5757;0
5758;0
5759;0
5760;0
5761;0
5762;0
5763;0
5764;0
5765;0
5766;0
5767;0
5768;0
5769;0
5770;0
5771;0
5772;0
5773;0
5774;0
5775;0
5776;0
5777;0
5778;0
5779;0
5780;0
5781;0
5782;0
5783;0
5784;0
5785;0
5786;0
5787;0
5788;0
5789;0
5790;0
5791;0
